id,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
55,B000FC26RI,"[0, 0]",4,"I thought it would be instructive to compare this Charles Johnston translation, sutra by sutra, to Chip Hartranft's Shambhala version of Patanjali's Yoga Sutras.  I'm glad I also have the Shambhala book, because some of the typos in this Kindle book make it at times a real head scratcher.  Here are some of the funnier ones:* Through the weakening of the causes of bondage, and by learning the method of sassing, the consciousness is transferred to the other body.* Vestures of consciousness are built up in conformity with the Boston of the feeling of selfhood.* In the internals of the batik, other thoughts will arise, through the impressions of the dynamic mind-images.I'm glad I had the Hartranft version to be able to figure out what was being said.Unlike Hartranft and most modern translators, Johnston takes exception with calling the sutras ""aphorisms"", pointing out that aphorisms are really standalone gems of wisdom, while sutras are interdependent. I kind of agree with that.  But, being an older translation, the word use is a bit quaint.  For example, Johnson likes the word ""psychic"", but more in the sense of psychological, not extrasensory perception.  He uses the phrase ""judicial action"" to connote ""reflection-free"".  He's fond of the word ""unwisdom"", which Hartranft translates as ""not seeing things as they are"".  And he does over-explain sutras that don't need that much explanation to comprehend.  But then, Hartranft goes into great detail also.The lesson to be learned is that, if you're interested in the original philosophy of Yoga and not just the postures, you should read more than one version of this seminal and relatively short book.  Translations are always tricky, so if you compare and contrast different versions from various time periods and interpreters, you'll achieve a better understanding of the original work.","06 21, 2014",A6J7GN6ZOR085,lonebeaut,Compare and contrast for a better understanding,1403308800
56,B000FC2MB8,"[5, 5]",5,"L'Amour's story of a man whose wife has killed herself before a band of thieves and thugs can rape and murder her, keeps your interest from the first.  Brionne's concern with his son, traumatized by witnessing his mother's attack and death, and his attempt to help a young woman in distress take him to wild country where the same band of outlaws are trying to kill him, his son, the young woman, and anyone else traveling with him.  A good story.","05 24, 2010",AVWWFK3FZDEL2,D. Mckinzie,Moving on,1274659200
57,B000FC2MB8,"[0, 0]",4,I like most of Louis L'Amour's books and this is one is no exception. You want 6 more words. words words words words words words.,"02 16, 2014",AFSMRL2GSJ59Z,"Donald Thomason ""taquara""",Another good L.L. read.,1392508800
58,B000FC2MB8,"[0, 0]",4,"Typical book by Louis L'Amour one of the best you can read as you read it seems that you are riding the trail along the side of the stories character,  you see what he sees, you hear what he hears . Can't go wrong with this author.","08 9, 2013",AMGNZ94OLLUMU,Edward Brown,Brionne,1376006400
59,B000FC2MB8,"[0, 0]",5,"BRIONNE is another one of L Amours great books. Imagine how it would be to see the mountains, and canyons and desserts. What we see in the lower fourth eight, is nothing compared to back when they drove the golden spike when the railroads joined. However it is an awful lot like here in Alaska.","04 21, 2014",A1CQ8WG6CUDBNV,gail,Gail,1398038400
60,B000FC2MB8,"[0, 0]",5,"I enjoyed the book, I dislike reviewing L'Aour's books because I haven't found one I did not like.He writes about the part of the country I love and of course I love westerns also.  In this book, as wellas others he has written it is a good cast of characters and the story line is easy to follow.I could write mnore but then I would be into the book.  Good read.","11 5, 2012",A3B07KAS0C0Q2R,Kindle Customer,"On the run, head West",1352073600
61,B000FC2MB8,"[0, 0]",4,"I needed an evening of relaxed reading, settling in with an old friend whose story I'd already heard, so I picked up Louis L'Amour's Brionne.  L'Amour was a staple when I was growing up, and I still return to him again and again as I go along.  Fair Blows the Wind remains my favorite novel by the author because it's such a combination of Old World swordplay, coming of age, and early Americana.  But that's beside the point.In James Brionne, L'Amour creates one of his best fighting men, a man who'd served in the Union Army during the Civil War, a man who had the ear of President Grant - and a man who had lost his wife to tragic circumstances.  The first few pages of the book draw the reader in and sets him on a journey to see good triumph over evil.The book is much as I remember it, written with a lot of introspection and bouncing around from character to character, with less action and tension than I would have liked.  L'Amour also instills a romantic lyricism in his word choice, though.  James Brionne is an educated man, a thinker, and that shows on the pages.There's no real tension about where the reader is going to get during the read because the endgame is almost transparent.  Still, L'Amour manages to throw a couple curves in there that will leave you unsettled about a few things as you turn the pages.I wish there had been a little more to the story, and even the ending just seems to coast to a halt rather than escalating.  The pieces just fall together without any real stress or narrative tension.The plot is pretty thin even for a L'Amour novel, but the tale pulled me through again, and even though I knew how the book ended, and would have known anyway because it's so clear, I enjoyed roving through the Old West and stepping through my own past.","06 11, 2013",A1U360OMVQRPUB,Mel Odom,Brionne,1370908800
62,B000FC2MB8,"[0, 0]",5,L'Among classic.  Great read. Great book . Great on the MY Kendle. . . . . . . . ..,"04 10, 2013",A1P3Q598K6TNFC,Michael,Classic,1365552000
63,B000FC2MB8,"[0, 0]",5,"I look forward to getting to the next books, and sometimes can't recall exactly what the book was about, but it is a very good book, and real good reading.'","07 30, 2013",AEC18J7P03ZBP,pigskin,"Also, exciting and descriptive.",1375142400
64,B000FDJ0FS,"[2, 9]",1,"He had an english accent which he seemed trying to hide. I don't know this, but my impression is that europeons now own the WSJ.England s a great country, but I'm suspicious of europeon socialism. (I really can't spell it.) In particular the Brits are proud of their writing ability, and rightly so, but I'd rather have Americans brainwashing Americans, bad as that may be.","12 10, 2013",A39N0BN4B2Q7F,"Amazoner ""reader, thinker, doer""",In was thinking of getting until I heard the chief editor speak....,1386633600
65,B000FDJ0FS,"[2, 2]",1,"Somewhat of a disappointment.  The articles were all there, but I missed Pepper and Salt and the list of declared dividends, currency exchange, weather.  These were the small things that I would like for travel, the whole stack of paperes was waiting for me at home.  This was just a stop-gap for travel abroad where the WSJ was not available.","12 13, 2012",A2XGPSOJXTW5JF,Anne,Wall Street Journal,1355356800
66,B000FDJ0FS,"[1, 1]",1,1. Costs more than delivered to your door paper and online version combined.2. Very confusing to read. Not intuitive.3. Layout is a nightmare4. Cant find anything like in the paper or online version.5. Price went up even more.I cancelled until they get it right just like everyone else who has tried it. Big let down.,"08 19, 2009",A1JZFGZEZVWQPY,"Carter H ""1amazonreviewer@gmail . com""",Just Not Up To WSJ Standards,1250640000
67,B000FDJ0FS,"[49, 57]",1,"The WSJ for Kindle is overpriced, and the customer service has gone completely haywire since the newspaper was bought out.  I have read and subscribed by Kindle, print edition, and iPhone app (WSJ Mobile).  Unfortunately, they are all horrible in contebt delivery--even though the writing is still superb--and try calling them.  10 minute waits to speak to someone in a different country who will put you on hold, and then when you try to cancel, it is abysmal.  More waiting.  I will never be part of WSJ Online, pinrt, Mobile or Kindle after my recent experiences.  Again, the company has been bought out and is now on its way out.  Beware.","02 26, 2008",A3775OP5VTX5ON,"Coolkayaker ""ck1""",The WSJ Has Gone to Pot!,1203984000
68,B000FDJ0FS,"[2, 3]",3,"Although WSJ has good reporting and covers all the news, the price keeps going up.  I often buy alternatives due to the inflated price.  I don't think the Kindle version of WSJ is that much better than other sources of financial news (Financial Times, for example) to justify the price difference.","11 20, 2012",A3AKG73AM4OKSI,Dave W,high priced,1353369600
69,B000FDJ0FS,"[6, 7]",4,"I've been an occasional reader of the Wall Street Journal for many years, but had never really considered subscribing to it. For the most part I've been happy to get my news for free online from a variety of sources, but of late I've been craving a more consistent access to the kind of high quality news stories that WSJ is known for. I decided to check out several subscription options, and compare them to each other. The Kindle version, even though it is very limited in many respects, turns out to be pretty good and in line with my expectations for what I wanted to get out of reading WSJ.Once you subscribe to WSJ, you can setup the delivery to any one of your Kindle devices or enabled Kindle readers. You can also manually download the current issue of WSJ to another device, but the automatic downloads are enabled for only one device at the time (you can change which one in the online Kindle setting at any time). Kindle formatting of WSJ leaves a lot to be desired. As you may imagine, the reading experience will be much closer to reading a book than a newspaper. I don't mind this all that much, as WSJ has always been a pretty text-heavy newspaper. The exceptions are the graphs and charts, which can be almost illegible when presented on Kindle. The sections and articles are well organized and easily accessible through the menu, and I am overall pleased with the navigation options. In terms of formatting, I still prefer the dedicated WSJ iPad version, but the Kindle version gets the job done.One big difference between the Kindle version and those for various tablets is that you won't be able to access various embedded videos on Kindle (not even in the tablet version of Kindle software). Those small video clips are indeed a lot of fun, and definitely add to the overall ""reading"" experience. However, they also add to the size of the download, and unless you have a really fast wireless connection and the latest version of the tablet, the download can be choppy. For me these videos are a nice addition, but they are not crucial.As far as the price goes, yes, Wall Street Journal on Kindle is kind of expensive. However, keep in mind that you can in principle cancel your subscription without much trouble after any number of months has passed, something that in my experience is not that easy to pull off with a print subscription of any newspaper. I do consider WSJ to be a very high quality publication, and in my opinion the price is reasonable for the kind of content and convenience that you get. We've all been spoiled by the years of de-facto free online access to various newspapers and magazines, but unfortunately this free-for-all state of affairs has lead many fine journals and newspapers to shut down.If you are seeking the convenience and the ease of use that the Kindle version of WSJ provides, and are not too concerned with the formatting and various bells and whistles, then I'd definitely recommend that you check it out. So far I've been more satisfied than I had expected based on all the negative reviews that I have read.","03 3, 2012",A36K2N527TXXJN,Dr. Bojan Tunguz,"Convenient, Simply-formatted, Pricey",1330732800
